"FrameID"	"Accession1"	"Accession2"
GDQC-11434	"Zm00001d003717_T001.1"	
GDQC-10592	"Zm00001d003736_T001.1"	
GDQC-12772	"Zm00001d003741_T001.1"	
GDQC-7942	"Zm00001d003744_T001.1"	
GDQC-12215	"Zm00001d003750_T001.1"	
GDQC-8046	"Zm00001d003767_T001.1"	
GDQC-13183	"Zm00001d003776_T001.1"	
GDQC-11066	"Zm00001d003781_T002.1"	
GDQC-14078	"Zm00001d003784_T001.1"	
GDQC-13566	"Zm00001d003817_T002.1"	
GDQC-13375	"Zm00001d003823_T001.1"	
GDQC-11313	"Zm00001d003830_T001.1"	
GDQC-10782	"Zm00001d003836_T005.1"	
GDQC-12331	"Zm00001d003841_T002.1"	
GDQC-13870	"Zm00001d003848_T004.1"	
GDQC-10692	"Zm00001d003851_T001.1"	
GDQC-12609	"Zm00001d003856_T001.1"	
GDQC-9699	"Zm00001d003859_T001.1"	
GDQC-7865	"Zm00001d003860_T002.1"	
GDQC-8663	"Zm00001d003861_T001.1"	
GDQC-109058	"Zm00001d003869_T001.1"	"GRMZM2G084462_T01"
GDQC-13663	"Zm00001d003878_T001.1"	
GDQC-15064	"Zm00001d003902_T002.1"	
GDQC-13523	"Zm00001d003923_T002.1"	
GDQC-9298	"Zm00001d003924_T002.1"	
GDQC-13066	"Zm00001d003927_T001.1"	
GDQC-12646	"Zm00001d003934_T001.1"	
GDQC-14173	"Zm00001d003935_T012.1"	
GDQC-8450	"Zm00001d003938_T001.1"	
GDQC-12079	"Zm00001d003947_T005.1"	
GDQC-7790	"Zm00001d003953_T001.1"	
GDQC-13634	"Zm00001d003968_T001.1"	
GDQC-12062	"Zm00001d003969_T001.1"	
GDQC-11585	"Zm00001d003970_T001.1"	
GDQC-12630	"Zm00001d003974_T001.1"	
GDQC-14871	"Zm00001d003983_T002.1"	
GDQC-12540	"Zm00001d003990_T001.1"	
GDQC-10208	"Zm00001d003994_T001.1"	
GDQC-10469	"Zm00001d004008_T001.1"	
GDQC-15085	"Zm00001d004012_T001.1"	
GDQC-9399	"Zm00001d004013_T001.1"	
GDQC-12481	"Zm00001d004016_T002.1"	
GDQC-14526	"Zm00001d004019_T001.1"	
GDQC-12825	"Zm00001d004021_T001.1"	
GDQC-9543	"Zm00001d004035_T001.1"	
GDQC-10004	"Zm00001d004042_T002.1"	
GDQC-14546	"Zm00001d004046_T001.1"	
GDQC-13108	"Zm00001d004048_T001.1"	
GDQC-11963	"Zm00001d004057_T001.1"	
GDQC-11340	"Zm00001d004097_T001.1"	
GDQC-11671	"Zm00001d004120_T001.1"	
GDQC-8249	"Zm00001d004121_T001.1"	
GDQC-12190	"Zm00001d004123_T001.1"	
GDQC-13084	"Zm00001d004125_T002.1"	
GDQC-13454	"Zm00001d004136_T001.1"	
GDQC-11683	"Zm00001d004167_T001.1"	
GDQC-9566	"Zm00001d004171_T001.1"	
GDQC-10956	"Zm00001d004187_T001.1"	
GDQC-8780	"Zm00001d004192_T001.1"	
GDQC-9201	"Zm00001d004193_T001.1"	
GDQC-13204	"Zm00001d004196_T002.1"	
GDQC-10251	"Zm00001d004197_T001.1"	
GDQC-15142	"Zm00001d004216_T001.1"	
GDQC-13051	"Zm00001d004236_T001.1"	
GDQC-9415	"Zm00001d004248_T001.1"	
GDQC-14130	"Zm00001d004249_T001.1"	
GDQC-12032	"Zm00001d004279_T001.1"	
GDQC-11404	"Zm00001d004287_T001.1"	
GDQC-14240	"Zm00001d004288_T001.1"	
GDQC-14582	"Zm00001d004293_T002.1"	
GDQC-11415	"Zm00001d004305_T001.1"	
GDQC-8033	"Zm00001d004306_T001.1"	
GDQC-11219	"Zm00001d004308_T001.1"	
GDQC-9158	"Zm00001d004318_T001.1"	
GDQC-7817	"Zm00001d004323_T001.1"	
GDQC-8052	"Zm00001d004335_T001.1"	
GDQC-12788	"Zm00001d004356_T001.1"	
GDQC-8085	"Zm00001d004361_T001.1"	
GDQC-10408	"Zm00001d004363_T001.1"	
GDQC-10237	"Zm00001d004365_T003.1"	
GDQC-8398	"Zm00001d004366_T001.1"	
GDQC-13199	"Zm00001d004380_T001.1"	
GDQC-14302	"Zm00001d004386_T001.1"	
GDQC-8913	"Zm00001d004387_T002.1"	
GDQC-11757	"Zm00001d004388_T001.1"	
GDQC-14803	"Zm00001d004389_T001.1"	
GDQC-9027	"Zm00001d004413_T002.1"	
GDQC-8171	"Zm00001d004426_T001.1"	
GDQC-9991	"Zm00001d004429_T001.1"	
GDQC-8082	"Zm00001d004434_T003.1"	
GDQC-13218	"Zm00001d004438_T005.1"	
GDQC-12702	"Zm00001d004442_T001.1"	
GDQC-15155	"Zm00001d004443_T001.1"	
GDQC-11214	"Zm00001d004448_T001.1"	
GDQC-12447	"Zm00001d004451_T001.1"	
GDQC-8837	"Zm00001d004452_T001.1"	
GDQC-13743	"Zm00001d004457_T001.1"	
GDQC-13772	"Zm00001d004459_T001.1"	
GDQC-13514	"Zm00001d004462_T001.1"	
GDQC-13174	"Zm00001d004463_T006.1"	
GDQC-11754	"Zm00001d004467_T001.1"	
GDQC-12882	"Zm00001d004473_T001.1"	
GDQC-9922	"Zm00001d004479_T001.1"	
GDQC-9133	"Zm00001d004481_T001.1"	
GDQC-9288	"Zm00001d004484_T001.1"	
GDQC-12585	"Zm00001d004486_T002.1"	
GDQC-9160	"Zm00001d004491_T001.1"	
GDQC-7928	"Zm00001d004503_T001.1"	
GDQC-9600	"Zm00001d004505_T001.1"	
GDQC-14681	"Zm00001d004506_T001.1"	
GDQC-13094	"Zm00001d004509_T001.1"	
GDQC-13408	"Zm00001d004510_T004.1"	
GDQC-10478	"Zm00001d004513_T001.1"	
GDQC-12822	"Zm00001d004519_T001.1"	
GDQC-8641	"Zm00001d004525_T003.1"	
GDQC-10017	"Zm00001d004531_T001.1"	
GDQC-12159	"Zm00001d004535_T002.1"	
GDQC-13640	"Zm00001d004538_T001.1"	
GDQC-11006	"Zm00001d004545_T001.1"	
GDQC-13812	"Zm00001d004555_T001.1"	
GDQC-11061	"Zm00001d004560_T001.1"	
GDQC-7681	"Zm00001d004564_T004.1"	
GDQC-15130	"Zm00001d004576_T001.1"	
GDQC-9350	"Zm00001d004592_T001.1"	
GDQC-11321	"Zm00001d004611_T001.1"	
GDQC-8156	"Zm00001d004616_T008.1"	
GDQC-11182	"Zm00001d004617_T001.1"	
GDQC-10399	"Zm00001d004624_T001.1"	
GDQC-8244	"Zm00001d004626_T001.1"	
GDQC-14289	"Zm00001d004637_T001.1"	
GDQC-9515	"Zm00001d004642_T001.1"	
GDQC-12517	"Zm00001d004646_T001.1"	
GDQC-11062	"Zm00001d004664_T001.1"	
GDQC-12282	"Zm00001d004679_T001.1"	
GDQC-12938	"Zm00001d004680_T001.1"	
GDQC-10096	"Zm00001d004687_T001.1"	
GDQC-9087	"Zm00001d004689_T001.1"	
GDQC-8233	"Zm00001d004702_T006.1"	
GDQC-14183	"Zm00001d004706_T002.1"	
GDQC-9005	"Zm00001d004713_T001.1"	
GDQC-9060	"Zm00001d004716_T002.1"	
GDQC-14537	"Zm00001d004718_T001.1"	
GDQC-11380	"Zm00001d004719_T001.1"	
GDQC-12778	"Zm00001d004720_T001.1"	
GDQC-12478	"Zm00001d004731_T001.1"	
GDQC-15132	"Zm00001d004750_T001.1"	
GDQC-10310	"Zm00001d004756_T001.1"	
GDQC-8790	"Zm00001d004762_T001.1"	
GDQC-12198	"Zm00001d004763_T001.1"	
GDQC-13946	"Zm00001d004764_T001.1"	
GDQC-13524	"Zm00001d004765_T001.1"	
GDQC-13782	"Zm00001d004768_T001.1"	
GDQC-10681	"Zm00001d004804_T001.1"	
GDQC-7895	"Zm00001d004817_T002.1"	
GDQC-12293	"Zm00001d004829_T001.1"	
GDQC-8773	"Zm00001d004831_T001.1"	
GDQC-11935	"Zm00001d004864_T001.1"	
GDQC-12258	"Zm00001d004871_T001.1"	
GDQC-9754	"Zm00001d004891_T002.1"	
GDQC-9028	"Zm00001d004894_T001.1"	
GDQC-10878	"Zm00001d004907_T004.1"	
GDQC-9257	"Zm00001d004909_T001.1"	
GDQC-12474	"Zm00001d004913_T001.1"	
GDQC-10419	"Zm00001d004915_T001.1"	
GDQC-9006	"Zm00001d004921_T001.1"	
GDQC-10331	"Zm00001d004933_T001.1"	
GDQC-10162	"Zm00001d004938_T001.1"	
GDQC-12782	"Zm00001d004940_T001.1"	
GDQC-9973	"Zm00001d004941_T002.1"	
GDQC-11243	"Zm00001d004945_T001.1"	
GDQC-10252	"Zm00001d004949_T001.1"	
GDQC-8000	"Zm00001d004955_T001.1"	
GDQC-12351	"Zm00001d004956_T001.1"	
GDQC-13019	"Zm00001d004957_T001.1"	
GDQC-12430	"Zm00001d004960_T002.1"	
GDQC-13022	"Zm00001d004962_T001.1"	
GDQC-14324	"Zm00001d004965_T001.1"	
GDQC-7630	"Zm00001d004978_T001.1"	
GDQC-9105	"Zm00001d005017_T001.1"	
GDQC-9981	"Zm00001d005019_T004.1"	
GDQC-11462	"Zm00001d005026_T001.1"	
GDQC-11027	"Zm00001d005035_T001.1"	
GDQC-14742	"Zm00001d005052_T002.1"	
GDQC-14188	"Zm00001d005053_T001.1"	
GDQC-15070	"Zm00001d005085_T002.1"	
GDQC-8042	"Zm00001d005094_T001.1"	
GDQC-12862	"Zm00001d005095_T001.1"	
GDQC-10880	"Zm00001d005104_T001.1"	
GDQC-10167	"Zm00001d005112_T001.1"	
GDQC-14407	"Zm00001d005125_T001.1"	
GDQC-12787	"Zm00001d005144_T003.1"	
GDQC-13645	"Zm00001d005148_T002.1"	
GDQC-11944	"Zm00001d005151_T004.1"	
GDQC-14437	"Zm00001d005157_T003.1"	
GDQC-8402	"Zm00001d005159_T006.1"	
GDQC-14069	"Zm00001d005169_T001.1"	
GDQC-11125	"Zm00001d005173_T008.1"	
GDQC-8783	"Zm00001d005174_T001.1"	
GDQC-10328	"Zm00001d005184_T001.1"	
GDQC-8474	"Zm00001d005188_T001.1"	
GDQC-13716	"Zm00001d005189_T001.1"	
GDQC-14642	"Zm00001d005190_T001.1"	
GDQC-12587	"Zm00001d005239_T001.1"	
GDQC-9018	"Zm00001d005248_T003.1"	
GDQC-14675	"Zm00001d005250_T001.1"	
GDQC-14939	"Zm00001d005251_T001.1"	
GDQC-13346	"Zm00001d005253_T002.1"	
GDQC-14309	"Zm00001d005266_T001.1"	
GDQC-9960	"Zm00001d005279_T001.1"	
GDQC-14804	"Zm00001d005299_T001.1"	
GDQC-10268	"Zm00001d005305_T001.1"	
GDQC-15019	"Zm00001d005306_T002.1"	
GDQC-7671	"Zm00001d005312_T001.1"	
GDQC-10557	"Zm00001d005313_T001.1"	
GDQC-8768	"Zm00001d005328_T002.1"	
GDQC-10423	"Zm00001d005329_T001.1"	
GDQC-7747	"Zm00001d005337_T001.1"	
GDQC-7825	"Zm00001d005343_T003.1"	
GDQC-9375	"Zm00001d005345_T001.1"	
GDQC-7841	"Zm00001d005346_T001.1"	
GDQC-10495	"Zm00001d005347_T001.1"	
GDQC-12468	"Zm00001d005351_T001.1"	
GDQC-9760	"Zm00001d005367_T001.1"	
GDQC-12509	"Zm00001d005377_T001.1"	
GDQC-14342	"Zm00001d005378_T002.1"	
GDQC-9224	"Zm00001d005383_T004.1"	
GDQC-13194	"Zm00001d005392_T002.1"	
GDQC-15040	"Zm00001d005424_T004.1"	
GDQC-8418	"Zm00001d005430_T001.1"	
GDQC-14282	"Zm00001d005431_T006.1"	
GDQC-11279	"Zm00001d005434_T001.1"	
GDQC-10061	"Zm00001d005436_T001.1"	
GDQC-14384	"Zm00001d005439_T001.1"	
GDQC-13262	"Zm00001d005451_T049.1"	
GDQC-11685	"Zm00001d005453_T007.1"	
GDQC-13729	"Zm00001d005454_T001.1"	
GDQC-10104	"Zm00001d005455_T001.1"	
GDQC-11499	"Zm00001d005456_T001.1"	
GDQC-10511	"Zm00001d005458_T003.1"	
GDQC-10636	"Zm00001d005459_T002.1"	
GDQC-11758	"Zm00001d005465_T001.1"	
GDQC-14881	"Zm00001d005466_T001.1"	
GDQC-14088	"Zm00001d005478_T009.1"	
GDQC-11549	"Zm00001d005482_T001.1"	
GDQC-10356	"Zm00001d005484_T003.1"	
GDQC-10571	"Zm00001d005489_T006.1"	
GDQC-10154	"Zm00001d005497_T001.1"	
GDQC-9050	"Zm00001d005499_T001.1"	
GDQC-11715	"Zm00001d005517_T001.1"	
GDQC-12567	"Zm00001d005528_T001.1"	
GDQC-14463	"Zm00001d005535_T002.1"	
GDQC-8388	"Zm00001d005539_T003.1"	
GDQC-12786	"Zm00001d005546_T002.1"	
GDQC-8133	"Zm00001d005550_T001.1"	
GDQC-13483	"Zm00001d005561_T001.1"	
GDQC-14295	"Zm00001d005577_T001.1"	
GDQC-7917	"Zm00001d005579_T003.1"	
GDQC-13419	"Zm00001d005587_T003.1"	
GDQC-8652	"Zm00001d005598_T001.1"	
GDQC-10449	"Zm00001d005602_T001.1"	
GDQC-7660	"Zm00001d005607_T001.1"	
GDQC-10510	"Zm00001d005608_T001.1"	
GDQC-13821	"Zm00001d005614_T001.1"	
GDQC-13048	"Zm00001d005617_T001.1"	
GDQC-14025	"Zm00001d005620_T001.1"	
GDQC-14800	"Zm00001d005624_T001.1"	
GDQC-9758	"Zm00001d005627_T002.1"	
GDQC-9185	"Zm00001d005632_T001.1"	
GDQC-10802	"Zm00001d005652_T001.1"	
GDQC-8472	"Zm00001d005658_T001.1"	
GDQC-14714	"Zm00001d005663_T001.1"	
GDQC-12090	"Zm00001d005674_T001.1"	
GDQC-14643	"Zm00001d005676_T002.1"	
GDQC-8667	"Zm00001d005687_T005.1"	
GDQC-12791	"Zm00001d005688_T001.1"	
GDQC-9662	"Zm00001d005690_T001.1"	
GDQC-7770	"Zm00001d005695_T001.1"	
GDQC-12060	"Zm00001d005708_T001.1"	
GDQC-9109	"Zm00001d005711_T005.1"	
GDQC-11156	"Zm00001d005729_T001.1"	
GDQC-12134	"Zm00001d005756_T002.1"	
GDQC-15101	"Zm00001d005767_T001.1"	
GDQC-10124	"Zm00001d005770_T001.1"	
GDQC-8980	"Zm00001d005775_T005.1"	
GDQC-9388	"Zm00001d005779_T153.1"	
GDQC-12299	"Zm00001d005780_T001.1"	
GDQC-12147	"Zm00001d005790_T001.1"	
GDQC-9090	"Zm00001d005792_T004.1"	
GDQC-13147	"Zm00001d005808_T008.1"	
GDQC-13067	"Zm00001d005818_T001.1"	
GDQC-9474	"Zm00001d005821_T002.1"	
GDQC-11602	"Zm00001d005822_T001.1"	
GDQC-9926	"Zm00001d005823_T001.1"	
GDQC-10118	"Zm00001d005826_T004.1"	
GDQC-9449	"Zm00001d005831_T003.1"	
GDQC-9114	"Zm00001d005844_T002.1"	
GDQC-13263	"Zm00001d005849_T001.1"	
GDQC-12542	"Zm00001d005853_T001.1"	
GDQC-14225	"Zm00001d005882_T004.1"	
GDQC-12614	"Zm00001d005889_T001.1"	
GDQC-10171	"Zm00001d005890_T001.1"	
GDQC-11255	"Zm00001d005905_T001.1"	
GDQC-14455	"Zm00001d005909_T001.1"	
GDQC-13789	"Zm00001d005910_T001.1"	
GDQC-10212	"Zm00001d005911_T001.1"	
GDQC-10586	"Zm00001d005915_T001.1"	
GDQC-10839	"Zm00001d005916_T001.1"	
GDQC-11710	"Zm00001d005920_T004.1"	
GDQC-13984	"Zm00001d005925_T002.1"	
GDQC-13009	"Zm00001d005927_T001.1"	
GDQC-8920	"Zm00001d005932_T001.1"	
GDQC-8861	"Zm00001d005948_T001.1"	
GDQC-12901	"Zm00001d005949_T001.1"	
GDQC-11031	"Zm00001d005966_T001.1"	
GDQC-13887	"Zm00001d005981_T006.1"	
GDQC-13083	"Zm00001d005982_T001.1"	
GDQC-9351	"Zm00001d005998_T003.1"	
GDQC-14132	"Zm00001d006037_T001.1"	
GDQC-10270	"Zm00001d006040_T001.1"	
GDQC-11164	"Zm00001d006042_T001.1"	
GDQC-8079	"Zm00001d006043_T001.1"	
GDQC-14068	"Zm00001d006056_T001.1"	
GDQC-11798	"Zm00001d006063_T002.1"	
GDQC-10514	"Zm00001d006069_T001.1"	
GDQC-7927	"Zm00001d006080_T004.1"	
GDQC-14960	"Zm00001d006084_T003.1"	
GDQC-8194	"Zm00001d006097_T001.1"	
GDQC-12790	"Zm00001d006098_T002.1"	
GDQC-10191	"Zm00001d006107_T001.1"	
GDQC-13781	"Zm00001d006128_T002.1"	
GDQC-13129	"Zm00001d006133_T001.1"	
GDQC-14766	"Zm00001d006134_T001.1"	
GDQC-8722	"Zm00001d006137_T001.1"	
GDQC-10659	"Zm00001d006140_T001.1"	
GDQC-14734	"Zm00001d006145_T001.1"	
GDQC-13233	"Zm00001d006151_T001.1"	
GDQC-13650	"Zm00001d006153_T003.1"	
GDQC-12924	"Zm00001d006161_T001.1"	
GDQC-13171	"Zm00001d006166_T001.1"	
GDQC-11294	"Zm00001d006167_T003.1"	
GDQC-9810	"Zm00001d006182_T001.1"	
GDQC-11123	"Zm00001d006185_T001.1"	
GDQC-12831	"Zm00001d006188_T001.1"	
GDQC-8536	"Zm00001d006193_T001.1"	
GDQC-12534	"Zm00001d006199_T001.1"	
GDQC-10089	"Zm00001d006203_T001.1"	
GDQC-7727	"Zm00001d006208_T002.1"	
GDQC-14365	"Zm00001d006210_T009.1"	
GDQC-14061	"Zm00001d006214_T002.1"	
GDQC-8254	"Zm00001d006221_T001.1"	
GDQC-11681	"Zm00001d006229_T001.1"	
GDQC-12599	"Zm00001d006231_T001.1"	
GDQC-14353	"Zm00001d006242_T001.1"	
GDQC-11699	"Zm00001d006243_T005.1"	
GDQC-10724	"Zm00001d006252_T001.1"	
GDQC-13149	"Zm00001d006253_T001.1"	
GDQC-12224	"Zm00001d006257_T009.1"	
GDQC-10521	"Zm00001d006260_T001.1"	
GDQC-10899	"Zm00001d006261_T001.1"	
GDQC-7816	"Zm00001d006262_T001.1"	
GDQC-10463	"Zm00001d006263_T001.1"	
GDQC-8385	"Zm00001d006270_T001.1"	
GDQC-10712	"Zm00001d006289_T001.1"	
GDQC-10955	"Zm00001d006296_T007.1"	
GDQC-12476	"Zm00001d006309_T007.1"	
GDQC-14019	"Zm00001d006310_T005.1"	
GDQC-7852	"Zm00001d006311_T001.1"	
GDQC-14101	"Zm00001d006340_T002.1"	
GDQC-14292	"Zm00001d006341_T001.1"	
GDQC-14473	"Zm00001d006342_T001.1"	
GDQC-14373	"Zm00001d006343_T001.1"	
GDQC-10608	"Zm00001d006365_T001.1"	
GDQC-8580	"Zm00001d006375_T001.1"	
GDQC-11669	"Zm00001d006387_T002.1"	
GDQC-13647	"Zm00001d006397_T001.1"	
GDQC-12448	"Zm00001d006402_T004.1"	
GDQC-8578	"Zm00001d006403_T001.1"	
GDQC-13991	"Zm00001d006405_T001.1"	
GDQC-9807	"Zm00001d006421_T002.1"	
GDQC-9613	"Zm00001d006422_T006.1"	
GDQC-10446	"Zm00001d006425_T001.1"	
GDQC-8118	"Zm00001d006437_T001.1"	
GDQC-14799	"Zm00001d006445_T001.1"	
GDQC-11264	"Zm00001d006446_T001.1"	
GDQC-8440	"Zm00001d006449_T001.1"	
GDQC-12941	"Zm00001d006450_T001.1"	
GDQC-11615	"Zm00001d006467_T002.1"	
GDQC-13862	"Zm00001d006475_T001.1"	
GDQC-10255	"Zm00001d006476_T004.1"	
GDQC-9009	"Zm00001d006481_T001.1"	
GDQC-9691	"Zm00001d006483_T001.1"	
GDQC-13303	"Zm00001d006503_T001.1"	
GDQC-11317	"Zm00001d006507_T021.1"	
GDQC-8554	"Zm00001d006520_T001.1"	
GDQC-11781	"Zm00001d006529_T001.1"	
GDQC-8700	"Zm00001d006538_T001.1"	
GDQC-12839	"Zm00001d006539_T001.1"	
GDQC-12312	"Zm00001d006557_T001.1"	
GDQC-10351	"Zm00001d006560_T001.1"	
GDQC-13162	"Zm00001d006565_T002.1"	
GDQC-10334	"Zm00001d006571_T001.1"	
GDQC-11455	"Zm00001d006575_T001.1"	
GDQC-12602	"Zm00001d006582_T002.1"	
GDQC-8103	"Zm00001d006593_T003.1"	
GDQC-11028	"Zm00001d006595_T001.1"	
GDQC-12261	"Zm00001d006611_T001.1"	
GDQC-8045	"Zm00001d006630_T001.1"	
GDQC-13564	"Zm00001d006633_T001.1"	
GDQC-11178	"Zm00001d006638_T001.1"	
GDQC-11068	"Zm00001d006640_T001.1"	
GDQC-12546	"Zm00001d006645_T019.1"	
GDQC-8373	"Zm00001d006649_T001.1"	
GDQC-10581	"Zm00001d006657_T001.1"	
GDQC-9719	"Zm00001d006658_T003.1"	
GDQC-8075	"Zm00001d006667_T003.1"	
GDQC-10884	"Zm00001d006676_T001.1"	
GDQC-14694	"Zm00001d006678_T001.1"	
GDQC-13059	"Zm00001d006683_T001.1"	
GDQC-8134	"Zm00001d006684_T001.1"	
GDQC-15066	"Zm00001d006693_T001.1"	
GDQC-11971	"Zm00001d006714_T001.1"	
GDQC-8497	"Zm00001d006716_T001.1"	
GDQC-15146	"Zm00001d006717_T008.1"	
GDQC-8733	"Zm00001d006753_T001.1"	
GDQC-11925	"Zm00001d006778_T004.1"	
GDQC-10051	"Zm00001d006779_T003.1"	
GDQC-7827	"Zm00001d006786_T001.1"	
GDQC-13161	"Zm00001d006795_T001.1"	
GDQC-8172	"Zm00001d006796_T001.1"	
GDQC-10320	"Zm00001d006798_T002.1"	
GDQC-12947	"Zm00001d006820_T001.1"	
GDQC-15123	"Zm00001d006825_T003.1"	
GDQC-9136	"Zm00001d006837_T005.1"	
GDQC-8416	"Zm00001d006841_T001.1"	
GDQC-15081	"Zm00001d006844_T002.1"	
GDQC-10315	"Zm00001d006853_T001.1"	
GDQC-12409	"Zm00001d006854_T001.1"	
GDQC-11353	"Zm00001d006862_T002.1"	
GDQC-12613	"Zm00001d006866_T003.1"	
GDQC-8170	"Zm00001d006868_T007.1"	
GDQC-9262	"Zm00001d006875_T001.1"	
GDQC-13208	"Zm00001d006877_T001.1"	
GDQC-9572	"Zm00001d006880_T001.1"	
GDQC-8147	"Zm00001d006886_T002.1"	
GDQC-13373	"Zm00001d006889_T004.1"	
GDQC-13057	"Zm00001d006900_T004.1"	
GDQC-10626	"Zm00001d006909_T001.1"	
GDQC-10900	"Zm00001d006913_T002.1"	
GDQC-10615	"Zm00001d006920_T001.1"	
GDQC-13235	"Zm00001d006926_T001.1"	
GDQC-14975	"Zm00001d006928_T001.1"	
GDQC-12490	"Zm00001d006929_T001.1"	
GDQC-12491	"Zm00001d006933_T001.1"	
GDQC-10429	"Zm00001d006936_T002.1"	
GDQC-7961	"Zm00001d006937_T001.1"	
GDQC-11399	"Zm00001d006947_T001.1"	
GDQC-10248	"Zm00001d006948_T001.1"	
GDQC-14878	"Zm00001d007044_T001.1"	
GDQC-8084	"Zm00001d007048_T001.1"	
GDQC-8251	"Zm00001d007079_T001.1"	
GDQC-8468	"Zm00001d007082_T001.1"	
GDQC-10909	"Zm00001d007085_T001.1"	
GDQC-8047	"Zm00001d007090_T001.1"	
GDQC-8649	"Zm00001d007091_T001.1"	
GDQC-8719	"Zm00001d007094_T004.1"	
GDQC-9346	"Zm00001d007095_T008.1"	
GDQC-7804	"Zm00001d007112_T001.1"	
GDQC-9323	"Zm00001d007113_T001.1"	
GDQC-8230	"Zm00001d007118_T003.1"	
GDQC-11975	"Zm00001d007132_T001.1"	
GDQC-14412	"Zm00001d007139_T007.1"	
GDQC-11021	"Zm00001d007140_T001.1"	
GDQC-11828	"Zm00001d007143_T001.1"	
GDQC-15035	"Zm00001d007158_T014.1"	
GDQC-14087	"Zm00001d007160_T001.1"	
GDQC-7958	"Zm00001d007161_T001.1"	
GDQC-11282	"Zm00001d007180_T001.1"	
GDQC-10111	"Zm00001d007184_T001.1"	
GDQC-12857	"Zm00001d007186_T004.1"	
GDQC-13151	"Zm00001d007189_T003.1"	
GDQC-12503	"Zm00001d007195_T003.1"	
GDQC-9218	"Zm00001d007196_T001.1"	
GDQC-10810	"Zm00001d007209_T001.1"	
GDQC-11490	"Zm00001d007211_T001.1"	
GDQC-12603	"Zm00001d007213_T001.1"	
GDQC-13191	"Zm00001d007216_T001.1"	
GDQC-8604	"Zm00001d007228_T001.1"	
GDQC-11711	"Zm00001d007229_T001.1"	
GDQC-9950	"Zm00001d007231_T002.1"	
GDQC-13287	"Zm00001d007234_T001.1"	
GDQC-8854	"Zm00001d007237_T001.1"	
GDQC-11991	"Zm00001d007245_T002.1"	
GDQC-10143	"Zm00001d007253_T002.1"	
GDQC-13095	"Zm00001d007257_T001.1"	
GDQC-12910	"Zm00001d007258_T001.1"	
GDQC-12273	"Zm00001d007269_T001.1"	
GDQC-11766	"Zm00001d007285_T002.1"	
GDQC-9591	"Zm00001d007288_T005.1"	
GDQC-11902	"Zm00001d007290_T001.1"	
GDQC-12770	"Zm00001d007312_T001.1"	
GDQC-11586	"Zm00001d007318_T011.1"	
GDQC-11413	"Zm00001d007327_T001.1"	
GDQC-14950	"Zm00001d007328_T003.1"	
GDQC-10193	"Zm00001d007345_T001.1"	
GDQC-11245	"Zm00001d007350_T001.1"	
GDQC-11375	"Zm00001d007351_T001.1"	
GDQC-13301	"Zm00001d007354_T001.1"	
GDQC-12776	"Zm00001d007366_T003.1"	
GDQC-14619	"Zm00001d007378_T001.1"	
GDQC-12343	"Zm00001d007383_T002.1"	
GDQC-9391	"Zm00001d007395_T001.1"	
GDQC-8400	"Zm00001d007399_T001.1"	
GDQC-13132	"Zm00001d007400_T001.1"	
GDQC-10847	"Zm00001d007403_T001.1"	
GDQC-8629	"Zm00001d007421_T004.1"	
GDQC-12137	"Zm00001d007424_T001.1"	
GDQC-12531	"Zm00001d007426_T001.1"	
GDQC-12833	"Zm00001d007430_T002.1"	
GDQC-10772	"Zm00001d007442_T001.1"	
GDQC-11391	"Zm00001d007450_T001.1"	
GDQC-13319	"Zm00001d007454_T003.1"	
GDQC-7904	"Zm00001d007458_T001.1"	
GDQC-8774	"Zm00001d007462_T001.1"	
GDQC-11198	"Zm00001d007463_T002.1"	
GDQC-8939	"Zm00001d007481_T001.1"	
GDQC-11786	"Zm00001d007486_T001.1"	
GDQC-11124	"Zm00001d007501_T001.1"	
GDQC-8933	"Zm00001d007502_T001.1"	
GDQC-9226	"Zm00001d007504_T001.1"	
GDQC-11945	"Zm00001d007509_T001.1"	
GDQC-12663	"Zm00001d007512_T001.1"	
GDQC-9666	"Zm00001d007520_T001.1"	
GDQC-9687	"Zm00001d007534_T001.1"	
GDQC-15115	"Zm00001d007546_T001.1"	
GDQC-10696	"Zm00001d007549_T003.1"	
GDQC-7833	"Zm00001d007560_T004.1"	
GDQC-14549	"Zm00001d007569_T001.1"	
GDQC-9485	"Zm00001d007571_T001.1"	
GDQC-14091	"Zm00001d007578_T001.1"	
GDQC-8829	"Zm00001d007597_T001.1"	
GDQC-12637	"Zm00001d007604_T001.1"	
GDQC-13565	"Zm00001d007606_T001.1"	
GDQC-9842	"Zm00001d007616_T001.1"	
GDQC-13791	"Zm00001d007618_T001.1"	
GDQC-11114	"Zm00001d007620_T001.1"	
GDQC-14397	"Zm00001d007623_T002.1"	
GDQC-14553	"Zm00001d007638_T001.1"	
GDQC-8758	"Zm00001d007644_T001.1"	
GDQC-13236	"Zm00001d007653_T003.1"	
GDQC-13601	"Zm00001d007656_T001.1"	
GDQC-8464	"Zm00001d007658_T001.1"	
GDQC-11774	"Zm00001d007661_T001.1"	
GDQC-9660	"Zm00001d007667_T001.1"	
GDQC-9452	"Zm00001d007670_T002.1"	
GDQC-14636	"Zm00001d007672_T001.1"	
GDQC-12832	"Zm00001d007681_T001.1"	
GDQC-11474	"Zm00001d007687_T001.1"	
GDQC-8491	"Zm00001d007691_T001.1"	
